1,2021,10,65,69,3689
1,2021,11,65,69,3994
1,2021,1,70,74,5255
1,2021,2,70,74,4204
1,2021,3,70,74,4375
1,2021,4,70,74,4588
1,2021,5,70,74,4583
1,2021,6,70,74,4081
1,2021,7,70,74,4208
1,2021,8,70,74,4013
1,2021,9,70,74,4067
1,2021,10,70,74,4447
1,2021,11,70,74,4875
1,2021,1,75,79,7064
1,2021,2,75,79,5634
1,2021,3,75,79,5558
1,2021,4,75,79,5615
1,2021,5,75,79,5347
1,2021,6,75,79,4954
1,2021,7,75,79,4853
1,2021,8,75,79,4797
1,2021,9,75,79,4803
1,2021,10,75,79,5061
1,2021,11,75,79,5647
1,2021,1,80,84,11471
1,2021,2,80,84,8577
1,2021,3,80,84,8427
1,2021,4,80,84,8301
1,2021,5,80,84,8161
1,2021,6,80,84,7904
1,2021,7,80,84,7748
1,2021,8,80,84,7494
1,2021,9,80,84,7897
1,2021,10,80,84,8706
1,2021,11,80,84,9836
1,2021,1,85,89,9222
1,2021,2,85,89,6766
1,2021,3,85,89,6733
1,2021,4,85,89,6542
1,2021,5,85,89,6526
1,2021,6,85,89,6120
1,2021,7,85,89,6160
1,2021,8,85,89,6236
1,2021,9,85,89,6522
1,2021,10,85,89,7160
1,2021,11,85,89,8255
1,2021,1,90,94,5658
1,2021,2,90,94,4099
1,2021,3,90,94,3774
1,2021,4,90,94,3802
1,2021,5,90,94,3659
1,2021,6,90,94,3609
1,2021,7,90,94,3457
1,2021,8,90,94,3627
1,2021,9,90,94,3812
1,2021,10,90,94,4204
1,2021,11,90,94,4697
1,2021,1,95,100,1507
1,2021,2,95,100,1052
1,2021,3,95,100,978
1,2021,4,95,100,1005
1,2021,5,95,100,1081
1,2021,6,95,100,941
1,2021,7,95,100,1039
1,2021,8,95,100,1063
1,2021,9,95,100,1016
1,2021,10,95,100,1152
1,2021,11,95,100,1285
1,2020,1,0,14,152
1,2020,2,0,14,144
1,2020,3,0,14,171
1,2020,4,0,14,155
1,2020,5,0,14,154
1,2020,6,0,14,143
1,2020,7,0,14,156
1,2020,8,0,14,165
1,2020,9,0,14,154
1,2020,10,0,14,136
1,2020,11,0,14,117
1,2020,12,0,14,150
1,2020,13,0,14,1797
1,2020,1,15,29,232
1,2020,2,15,29,238
1,2020,3,15,29,222
1,2020,4,15,29,214
1,2020,5,15,29,219
1,2020,6,15,29,242
1,2020,7,15,29,248
1,2020,8,15,29,254
1,2020,9,15,29,211
1,2020,10,15,29,223
1,2020,11,15,29,218
1,2020,12,15,29,213
1,2020,13,15,29,2734
1,2020,1,30,34,176
1,2020,2,30,34,129
1,2020,3,30,34,144
1,2020,4,30,34,148
1,2020,5,30,34,136
1,2020,6,30,34,149
1,2020,7,30,34,161
1,2020,8,30,34,133
1,2020,9,30,34,142
1,2020,10,30,34,140
1,2020,11,30,34,137
1,2020,12,30,34,158
1,2020,13,30,34,1753
1,2020,1,35,39,232
1,2020,2,35,39,220
1,2020,3,35,39,234
1,2020,4,35,39,217
1,2020,5,35,39,230
1,2020,6,35,39,199
1,2020,7,35,39,229
1,2020,8,35,39,215
1,2020,9,35,39,222
1,2020,10,35,39,213
1,2020,11,35,39,219
1,2020,12,35,39,274
1,2020,13,35,39,2704
1,2020,1,40,44,308
1,2020,2,40,44,314
1,2020,3,40,44,322
1,2020,4,40,44,324
1,2020,5,40,44,328
1,2020,6,40,44,306
1,2020,7,40,44,288
1,2020,8,40,44,334
1,2020,9,40,44,294
1,2020,10,40,44,318
1,2020,11,40,44,303
1,2020,12,40,44,358
1,2020,13,40,44,3797
1,2020,1,45,49,525
1,2020,2,45,49,533
1,2020,3,45,49,550
1,2020,4,45,49,539
1,2020,5,45,49,505
1,2020,6,45,49,523
1,2020,7,45,49,500
1,2020,8,45,49,525
1,2020,9,45,49,479
1,2020,10,45,49,489
1,2020,11,45,49,488
1,2020,12,45,49,523
1,2020,13,45,49,6179
1,2020,1,50,54,1228
1,2020,2,50,54,1070
1,2020,3,50,54,1218
1,2020,4,50,54,1155
1,2020,5,50,54,1148
1,2020,6,50,54,1058
1,2020,7,50,54,1113
1,2020,8,50,54,1063
1,2020,9,50,54,1072
1,2020,10,50,54,1076
1,2020,11,50,54,1141
1,2020,12,50,54,1204
1,2020,13,50,54,13546
1,2020,1,55,59,2065
1,2020,2,55,59,1961
1,2020,3,55,59,2044
1,2020,4,55,59,1966
1,2020,5,55,59,1986
1,2020,6,55,59,1855
1,2020,7,55,59,1925
1,2020,8,55,59,1978
1,2020,9,55,59,1838
1,2020,10,55,59,2017
1,2020,11,55,59,1983
1,2020,12,55,59,2278
1,2020,13,55,59,23896
1,2020,1,60,64,2875
1,2020,2,60,64,2666
1,2020,3,60,64,2934
1,2020,4,60,64,2796
1,2020,5,60,64,2700
1,2020,6,60,64,2570
1,2020,7,60,64,2709
1,2020,8,60,64,2635
1,2020,9,60,64,2529
1,2020,10,60,64,2735
1,2020,11,60,64,2831
1,2020,12,60,64,3195
1,2020,13,60,64,33175
1,2020,1,65,69,3709
1,2020,2,65,69,3493
1,2020,3,65,69,3898
1,2020,4,65,69,3614
1,2020,5,65,69,3416
1,2020,6,65,69,3331
1,2020,7,65,69,3399
1,2020,8,65,69,3493
1,2020,9,65,69,3335
1,2020,10,65,69,3510
1,2020,11,65,69,3703
1,2020,12,65,69,4252
1,2020,13,65,69,43153
1,2020,1,70,74,4070
1,2020,2,70,74,3759
1,2020,3,70,74,4176
1,2020,4,70,74,4064
1,2020,5,70,74,3732
1,2020,6,70,74,3575
1,2020,7,70,74,3562
1,2020,8,70,74,3799
1,2020,9,70,74,3664
1,2020,10,70,74,4073
1,2020,11,70,74,4232
1,2020,12,70,74,5258
1,2020,13,70,74,47964
1,2020,1,75,79,6351
1,2020,2,75,79,5904
1,2020,3,75,79,6535
1,2020,4,75,79,6277
1,2020,5,75,79,5392
1,2020,6,75,79,5188
1,2020,7,75,79,5337
1,2020,8,75,79,5465
1,2020,9,75,79,5282
1,2020,10,75,79,5523
1,2020,11,75,79,5917
1,2020,12,75,79,7502
1,2020,13,75,79,70673
1,2020,1,80,84,8532
1,2020,2,80,84,8070
1,2020,3,80,84,8903
1,2020,4,80,84,8725
1,2020,5,80,84,7727
1,2020,6,80,84,7208
1,2020,7,80,84,7381
1,2020,8,80,84,7949
1,2020,9,80,84,7484
1,2020,10,80,84,8219
1,2020,11,80,84,9069
1,2020,12,80,84,11653
1,2020,13,80,84,100920
1,2020,1,85,89,6795
1,2020,2,85,89,6381
1,2020,3,85,89,7036
1,2020,4,85,89,6798
1,2020,5,85,89,5940
1,2020,6,85,89,5710
1,2020,7,85,89,5729
1,2020,8,85,89,6304
1,2020,9,85,89,5961
1,2020,10,85,89,6514
1,2020,11,85,89,7531
1,2020,12,85,89,9732
1,2020,13,85,89,80431
1,2020,1,90,94,4102
1,2020,2,90,94,3906
1,2020,3,90,94,4158
1,2020,4,90,94,4005
1,2020,5,90,94,3451
1,2020,6,90,94,3375
1,2020,7,90,94,3484
1,2020,8,90,94,3711
1,2020,9,90,94,3366
1,2020,10,90,94,3930
1,2020,11,90,94,4254
1,2020,12,90,94,5956
1,2020,13,90,94,47698
1,2020,1,95,100,980
1,2020,2,95,100,988
1,2020,3,95,100,1083
1,2020,4,95,100,1051
1,2020,5,95,100,942
1,2020,6,95,100,879
1,2020,7,95,100,862
1,2020,8,95,100,937
1,2020,9,95,100,893
1,2020,10,95,100,1031
1,2020,11,95,100,1199
1,2020,12,95,100,1532
1,2020,13,95,100,12377
1,2019,1,0,14,193
1,2019,2,0,14,174
1,2019,3,0,14,181
1,2019,4,0,14,166
1,2019,5,0,14,152
1,2019,6,0,14,170
1,2019,7,0,14,159
1,2019,8,0,14,172
1,2019,9,0,14,143
1,2019,10,0,14,153
1,2019,11,0,14,169
1,2019,12,0,14,170
1,2019,13,0,14,2002
1,2019,1,15,29,238
1,2019,2,15,29,230
1,2019,3,15,29,228
1,2019,4,15,29,213
1,2019,5,15,29,230
1,2019,6,15,29,260
1,2019,7,15,29,267
1,2019,8,15,29,270
1,2019,9,15,29,212
1,2019,10,15,29,229
1,2019,11,15,29,238
1,2019,12,15,29,210
1,2019,13,15,29,2825
1,2019,1,30,34,166
1,2019,2,30,34,126
1,2019,3,30,34,149
1,2019,4,30,34,166
1,2019,5,30,34,147
1,2019,6,30,34,144
1,2019,7,30,34,155
1,2019,8,30,34,136
1,2019,9,30,34,143
1,2019,10,30,34,152
1,2019,11,30,34,137
1,2019,12,30,34,132
1,2019,13,30,34,1753
1,2019,1,35,39,185
1,2019,2,35,39,207
1,2019,3,35,39,217
1,2019,4,35,39,185
1,2019,5,35,39,200
1,2019,6,35,39,206
1,2019,7,35,39,210
1,2019,8,35,39,227
1,2019,9,35,39,208
1,2019,10,35,39,215
1,2019,11,35,39,194
1,2019,12,35,39,237
1,2019,13,35,39,2491
1,2019,1,40,44,315
1,2019,2,40,44,291
1,2019,3,40,44,338
1,2019,4,40,44,276
1,2019,5,40,44,287
1,2019,6,40,44,334
1,2019,7,40,44,293
1,2019,8,40,44,298
1,2019,9,40,44,291
1,2019,10,40,44,266
1,2019,11,40,44,309
1,2019,12,40,44,271
1,2019,13,40,44,3569
1,2019,1,45,49,599
1,2019,2,45,49,555
1,2019,3,45,49,585
1,2019,4,45,49,542
1,2019,5,45,49,537
1,2019,6,45,49,555
1,2019,7,45,49,548
1,2019,8,45,49,519
1,2019,9,45,49,514
1,2019,10,45,49,553
1,2019,11,45,49,527
1,2019,12,45,49,520
1,2019,13,45,49,6554
1,2019,1,50,54,1296
1,2019,2,50,54,1179
1,2019,3,50,54,1295
1,2019,4,50,54,1133
1,2019,5,50,54,1082
1,2019,6,50,54,1118
1,2019,7,50,54,1100
1,2019,8,50,54,1124
1,2019,9,50,54,1075
1,2019,10,50,54,1077
1,2019,11,50,54,1047
1,2019,12,50,54,1145
1,2019,13,50,54,13671
1,2019,1,55,59,2068
1,2019,2,55,59,1920
1,2019,3,55,59,2045
1,2019,4,55,59,1903
1,2019,5,55,59,1884
1,2019,6,55,59,1910
1,2019,7,55,59,1906
1,2019,8,55,59,1826
1,2019,9,55,59,1781
1,2019,10,55,59,1878
1,2019,11,55,59,1927
1,2019,12,55,59,1969
1,2019,13,55,59,23017
1,2019,1,60,64,2928
1,2019,2,60,64,2572
1,2019,3,60,64,2877
1,2019,4,60,64,2569
1,2019,5,60,64,2576
1,2019,6,60,64,2585
1,2019,7,60,64,2677
1,2019,8,60,64,2497
1,2019,9,60,64,2425
1,2019,10,60,64,2618
1,2019,11,60,64,2617
1,2019,12,60,64,2711
1,2019,13,60,64,31652
1,2019,1,65,69,3712
1,2019,2,65,69,3534
1,2019,3,65,69,3640
1,2019,4,65,69,3409
1,2019,5,65,69,3489
1,2019,6,65,69,3288
1,2019,7,65,69,3486
1,2019,8,65,69,3394
1,2019,9,65,69,3188
1,2019,10,65,69,3408
1,2019,11,65,69,3400
1,2019,12,65,69,3582
1,2019,13,65,69,41530
1,2019,1,70,74,3949
1,2019,2,70,74,3905
1,2019,3,70,74,3991
1,2019,4,70,74,3701
1,2019,5,70,74,3637
1,2019,6,70,74,3553
1,2019,7,70,74,3747
1,2019,8,70,74,3531
1,2019,9,70,74,3330
1,2019,10,70,74,3726
1,2019,11,70,74,3747
1,2019,12,70,74,3953
1,2019,13,70,74,44770
1,2019,1,75,79,6733
1,2019,2,75,79,6468
1,2019,3,75,79,6926
1,2019,4,75,79,6212
1,2019,5,75,79,6257
1,2019,6,75,79,5961
1,2019,7,75,79,5880
1,2019,8,75,79,5647
1,2019,9,75,79,5508
1,2019,10,75,79,6013
1,2019,11,75,79,5997
1,2019,12,75,79,6422
1,2019,13,75,79,74024
1,2019,1,80,84,8226
1,2019,2,80,84,8012
1,2019,3,80,84,8337
1,2019,4,80,84,7629
1,2019,5,80,84,7461
1,2019,6,80,84,7213
1,2019,7,80,84,7594
1,2019,8,80,84,7297
1,2019,9,80,84,7050
1,2019,10,80,84,7703
1,2019,11,80,84,7937
1,2019,12,80,84,8309
1,2019,13,80,84,92768
1,2019,1,85,89,6577
1,2019,2,85,89,6352
1,2019,3,85,89,6668
1,2019,4,85,89,5935
1,2019,5,85,89,5621
1,2019,6,85,89,5561
1,2019,7,85,89,5821
1,2019,8,85,89,5499
1,2019,9,85,89,5284
1,2019,10,85,89,5917
1,2019,11,85,89,6040
1,2019,12,85,89,6722
1,2019,13,85,89,71997
1,2019,1,90,94,3882
1,2019,2,90,94,3523
1,2019,3,90,94,3916
1,2019,4,90,94,3548
1,2019,5,90,94,3367
1,2019,6,90,94,3234
1,2019,7,90,94,3365
1,2019,8,90,94,3115
1,2019,9,90,94,3162
1,2019,10,90,94,3517
1,2019,11,90,94,3639
1,2019,12,90,94,4014
1,2019,13,90,94,42282
1,2019,1,95,100,1040
1,2019,2,95,100,930
1,2019,3,95,100,1037
1,2019,4,95,100,882
1,2019,5,95,100,896
1,2019,6,95,100,829
1,2019,7,95,100,860
1,2019,8,95,100,790
1,2019,9,95,100,800
1,2019,10,95,100,894
1,2019,11,95,100,975
1,2019,12,95,100,1047
1,2019,13,95,100,10980
1,2018,1,0,14,170
1,2018,2,0,14,143
1,2018,3,0,14,178
1,2018,4,0,14,175
1,2018,5,0,14,140
1,2018,6,0,14,182
1,2018,7,0,14,176
1,2018,8,0,14,178
1,2018,9,0,14,150
1,2018,10,0,14,186
1,2018,11,0,14,175
1,2018,12,0,14,164
1,2018,13,0,14,2017
1,2018,1,15,29,268
1,2018,2,15,29,223
1,2018,3,15,29,260
1,2018,4,15,29,243
1,2018,5,15,29,260
1,2018,6,15,29,237
1,2018,7,15,29,283
1,2018,8,15,29,259
1,2018,9,15,29,240
1,2018,10,15,29,242
1,2018,11,15,29,239
1,2018,12,15,29,220
1,2018,13,15,29,2974
1,2018,1,30,34,156
1,2018,2,30,34,131
1,2018,3,30,34,165
1,2018,4,30,34,136
1,2018,5,30,34,147
1,2018,6,30,34,136
1,2018,7,30,34,158
1,2018,8,30,34,147
1,2018,9,30,34,129
1,2018,10,30,34,140
1,2018,11,30,34,138
1,2018,12,30,34,141
1,2018,13,30,34,1724
1,2018,1,35,39,209
1,2018,2,35,39,186
1,2018,3,35,39,231
1,2018,4,35,39,208
1,2018,5,35,39,220
1,2018,6,35,39,211
1,2018,7,35,39,215
1,2018,8,35,39,205
1,2018,9,35,39,189
1,2018,10,35,39,188
1,2018,11,35,39,211
1,2018,12,35,39,204
1,2018,13,35,39,2477
1,2018,1,40,44,343
1,2018,2,40,44,295
1,2018,3,40,44,328
1,2018,4,40,44,279
1,2018,5,40,44,306
1,2018,6,40,44,264
1,2018,7,40,44,329
1,2018,8,40,44,313
1,2018,9,40,44,287
1,2018,10,40,44,271
1,2018,11,40,44,279
1,2018,12,40,44,293
1,2018,13,40,44,3587
1,2018,1,45,49,689
1,2018,2,45,49,595
1,2018,3,45,49,669
1,2018,4,45,49,594
1,2018,5,45,49,570
1,2018,6,45,49,546
1,2018,7,45,49,615
1,2018,8,45,49,609
1,2018,9,45,49,531
1,2018,10,45,49,551
1,2018,11,45,49,519
1,2018,12,45,49,541
1,2018,13,45,49,7029
1,2018,1,50,54,1312
1,2018,2,50,54,1243
1,2018,3,50,54,1470
1,2018,4,50,54,1231
1,2018,5,50,54,1216
1,2018,6,50,54,1198
1,2018,7,50,54,1147
1,2018,8,50,54,1230
1,2018,9,50,54,1138
1,2018,10,50,54,1201
1,2018,11,50,54,1138
1,2018,12,50,54,1148
1,2018,13,50,54,14672
1,2018,1,55,59,2062
1,2018,2,55,59,1959
1,2018,3,55,59,2437
1,2018,4,55,59,2088
1,2018,5,55,59,1916
1,2018,6,55,59,1793
1,2018,7,55,59,1938
1,2018,8,55,59,1980
1,2018,9,55,59,1752
1,2018,10,55,59,1938
1,2018,11,55,59,1938
1,2018,12,55,59,1915
1,2018,13,55,59,23716
1,2018,1,60,64,2847
1,2018,2,60,64,2671
1,2018,3,60,64,3188
1,2018,4,60,64,2691
1,2018,5,60,64,2589
1,2018,6,60,64,2530
1,2018,7,60,64,2665
1,2018,8,60,64,2654
1,2018,9,60,64,2399
1,2018,10,60,64,2557
1,2018,11,60,64,2507
1,2018,12,60,64,2680
1,2018,13,60,64,31978
1,2018,1,65,69,3591
1,2018,2,65,69,3503
1,2018,3,65,69,4315
1,2018,4,65,69,3432
1,2018,5,65,69,3329
1,2018,6,65,69,3062
1,2018,7,65,69,3393
1,2018,8,65,69,3532
1,2018,9,65,69,3175
1,2018,10,65,69,3268
1,2018,11,65,69,3324
1,2018,12,65,69,3464
1,2018,13,65,69,41388
1,2018,1,70,74,4088
1,2018,2,70,74,4190
1,2018,3,70,74,4914
1,2018,4,70,74,3748
1,2018,5,70,74,3629
1,2018,6,70,74,3341
1,2018,7,70,74,3668
1,2018,8,70,74,3735
1,2018,9,70,74,3419
1,2018,10,70,74,3625
1,2018,11,70,74,3513
1,2018,12,70,74,3885
1,2018,13,70,74,45755
1,2018,1,75,79,7155
1,2018,2,75,79,7114
1,2018,3,75,79,8621
1,2018,4,75,79,6707
1,2018,5,75,79,6199
1,2018,6,75,79,5822
1,2018,7,75,79,6187
1,2018,8,75,79,6412
1,2018,9,75,79,5604
1,2018,10,75,79,6078
1,2018,11,75,79,6083
1,2018,12,75,79,6531
1,2018,13,75,79,78513
1,2018,1,80,84,7861
1,2018,2,80,84,7896
1,2018,3,80,84,9831
1,2018,4,80,84,7359
1,2018,5,80,84,7130
1,2018,6,80,84,6566
1,2018,7,80,84,6953
1,2018,8,80,84,7209
1,2018,9,80,84,6666
1,2018,10,80,84,7050
1,2018,11,80,84,7470
1,2018,12,80,84,8034
1,2018,13,80,84,90025
1,2018,1,85,89,6596
1,2018,2,85,89,6734
1,2018,3,85,89,8353
1,2018,4,85,89,6010
1,2018,5,85,89,5717
1,2018,6,85,89,5237
1,2018,7,85,89,5738
1,2018,8,85,89,6040
1,2018,9,85,89,5133
1,2018,10,85,89,5625
1,2018,11,85,89,5668
1,2018,12,85,89,6126
1,2018,13,85,89,72977
1,2018,1,90,94,3606
1,2018,2,90,94,3710
1,2018,3,90,94,4699
1,2018,4,90,94,3224
1,2018,5,90,94,2907
1,2018,6,90,94,2828
1,2018,7,90,94,3113
1,2018,8,90,94,3231
1,2018,9,90,94,2857
1,2018,10,90,94,3176
1,2018,11,90,94,3260
1,2018,12,90,94,3683
1,2018,13,90,94,40294
1,2018,1,95,100,979
1,2018,2,95,100,1039
1,2018,3,95,100,1290
1,2018,4,95,100,917
1,2018,5,95,100,796
1,2018,6,95,100,764
1,2018,7,95,100,782
1,2018,8,95,100,885
1,2018,9,95,100,720
1,2018,10,95,100,849
1,2018,11,95,100,836
1,2018,12,95,100,1049
1,2018,13,95,100,10906
1,2017,1,0,14,186
1,2017,2,0,14,157
1,2017,3,0,14,194
1,2017,4,0,14,158
1,2017,5,0,14,154
1,2017,6,0,14,149
1,2017,7,0,14,183
1,2017,8,0,14,165
1,2017,9,0,14,138
1,2017,10,0,14,158
1,2017,11,0,14,143
1,2017,12,0,14,164
1,2017,13,0,14,1949
1,2017,1,15,29,285
1,2017,2,15,29,235
1,2017,3,15,29,257
1,2017,4,15,29,233
1,2017,5,15,29,248
1,2017,6,15,29,254
1,2017,7,15,29,231
1,2017,8,15,29,223
1,2017,9,15,29,236
1,2017,10,15,29,224
1,2017,11,15,29,222
1,2017,12,15,29,246
1,2017,13,15,29,2894
1,2017,1,30,34,161
1,2017,2,30,34,154
1,2017,3,30,34,167
1,2017,4,30,34,171
1,2017,5,30,34,168
1,2017,6,30,34,160
1,2017,7,30,34,161
1,2017,8,30,34,142
1,2017,9,30,34,132
1,2017,10,30,34,140
1,2017,11,30,34,142
1,2017,12,30,34,133
1,2017,13,30,34,1831
1,2017,1,35,39,185
1,2017,2,35,39,209
1,2017,3,35,39,219
1,2017,4,35,39,193
1,2017,5,35,39,240
1,2017,6,35,39,198
1,2017,7,35,39,187
1,2017,8,35,39,220
1,2017,9,35,39,201
1,2017,10,35,39,228
1,2017,11,35,39,205
1,2017,12,35,39,209
1,2017,13,35,39,2494
1,2017,1,40,44,295
1,2017,2,40,44,300
1,2017,3,40,44,289
1,2017,4,40,44,279
1,2017,5,40,44,323
1,2017,6,40,44,271
1,2017,7,40,44,289
1,2017,8,40,44,301
1,2017,9,40,44,249
1,2017,10,40,44,279
1,2017,11,40,44,273
1,2017,12,40,44,279
1,2017,13,40,44,3427
1,2017,1,45,49,697
1,2017,2,45,49,625
1,2017,3,45,49,684
1,2017,4,45,49,650
1,2017,5,45,49,646
1,2017,6,45,49,639
1,2017,7,45,49,594
1,2017,8,45,49,601
1,2017,9,45,49,596
1,2017,10,45,49,586
1,2017,11,45,49,594
1,2017,12,45,49,563
1,2017,13,45,49,7475
1,2017,1,50,54,1324
1,2017,2,50,54,1259
1,2017,3,50,54,1233
1,2017,4,50,54,1168
1,2017,5,50,54,1331
1,2017,6,50,54,1148
1,2017,7,50,54,1189
1,2017,8,50,54,1187
1,2017,9,50,54,1175
1,2017,10,50,54,1291
1,2017,11,50,54,1250
1,2017,12,50,54,1193
1,2017,13,50,54,14748
1,2017,1,55,59,2187
1,2017,2,55,59,1961
1,2017,3,55,59,2048
1,2017,4,55,59,1896
1,2017,5,55,59,1907
1,2017,6,55,59,1897
1,2017,7,55,59,1809
1,2017,8,55,59,1769
1,2017,9,55,59,1778
1,2017,10,55,59,1879
1,2017,11,55,59,1796
1,2017,12,55,59,1875
1,2017,13,55,59,22802
1,2017,1,60,64,2919
1,2017,2,60,64,2689
1,2017,3,60,64,2544
1,2017,4,60,64,2487
1,2017,5,60,64,2555
1,2017,6,60,64,2443
1,2017,7,60,64,2441
1,2017,8,60,64,2576
1,2017,9,60,64,2274
1,2017,10,60,64,2554
1,2017,11,60,64,2575
1,2017,12,60,64,2687
1,2017,13,60,64,30744
1,2017,1,65,69,3720
1,2017,2,65,69,3417
1,2017,3,65,69,3524
1,2017,4,65,69,3110
1,2017,5,65,69,3345
1,2017,6,65,69,3059
1,2017,7,65,69,3222
1,2017,8,65,69,3236
1,2017,9,65,69,3054
1,2017,10,65,69,3354
1,2017,11,65,69,3300
1,2017,12,65,69,3494
1,2017,13,65,69,39835
1,2017,1,70,74,4566
1,2017,2,70,74,4238
1,2017,3,70,74,4034
1,2017,4,70,74,3684
1,2017,5,70,74,3785
1,2017,6,70,74,3443
1,2017,7,70,74,3631
1,2017,8,70,74,3594
1,2017,9,70,74,3467
1,2017,10,70,74,3685
1,2017,11,70,74,3697
1,2017,12,70,74,3924
1,2017,13,70,74,45748
1,2017,1,75,79,8145
1,2017,2,75,79,7602
1,2017,3,75,79,7240
1,2017,4,75,79,6328
1,2017,5,75,79,6516
1,2017,6,75,79,6072
1,2017,7,75,79,6269
1,2017,8,75,79,6073
1,2017,9,75,79,6082
1,2017,10,75,79,6366
1,2017,11,75,79,6388
1,2017,12,75,79,7015
1,2017,13,75,79,80096
1,2017,1,80,84,8562
1,2017,2,80,84,7977
1,2017,3,80,84,7434
1,2017,4,80,84,6573
1,2017,5,80,84,6713
1,2017,6,80,84,6178
1,2017,7,80,84,6331
1,2017,8,80,84,6286
1,2017,9,80,84,6301
1,2017,10,80,84,6839
1,2017,11,80,84,6847
1,2017,12,80,84,7580
1,2017,13,80,84,83621
1,2017,1,85,89,7712
1,2017,2,85,89,7414
1,2017,3,85,89,6464
1,2017,4,85,89,5619
1,2017,5,85,89,5868
1,2017,6,85,89,5302
1,2017,7,85,89,5495
1,2017,8,85,89,5245
1,2017,9,85,89,5335
1,2017,10,85,89,5825
1,2017,11,85,89,5887
1,2017,12,85,89,6508
1,2017,13,85,89,72674
1,2017,1,90,94,4161
1,2017,2,90,94,3909
1,2017,3,90,94,3244
1,2017,4,90,94,2898
1,2017,5,90,94,2927
1,2017,6,90,94,2697
1,2017,7,90,94,2656
1,2017,8,90,94,2685
1,2017,9,90,94,2694
1,2017,10,90,94,3050
1,2017,11,90,94,3075
1,2017,12,90,94,3288
1,2017,13,90,94,37284
1,2017,1,95,100,1134
1,2017,2,95,100,1059
1,2017,3,95,100,955
1,2017,4,95,100,750
1,2017,5,95,100,775
1,2017,6,95,100,739
1,2017,7,95,100,710
1,2017,8,95,100,689
1,2017,9,95,100,708
1,2017,10,95,100,849
1,2017,11,95,100,871
1,2017,12,95,100,895
1,2017,13,95,100,10134
1,2016,1,0,14,171
1,2016,2,0,14,161
1,2016,3,0,14,196
1,2016,4,0,14,169
1,2016,5,0,14,180
1,2016,6,0,14,170
1,2016,7,0,14,183
1,2016,8,0,14,177
1,2016,9,0,14,191
1,2016,10,0,14,170
1,2016,11,0,14,180
1,2016,12,0,14,172
1,2016,13,0,14,2120
1,2016,1,15,29,256
1,2016,2,15,29,235
1,2016,3,15,29,240
1,2016,4,15,29,245
1,2016,5,15,29,283
1,2016,6,15,29,263
1,2016,7,15,29,293
1,2016,8,15,29,272
